Gene	Median_FPKM	Mean_FPKM
ENSRNA049472265	0.355700673589156	0.32963134580395
ENSRNA049472360	0.37974754225416	0.482786435196692
ENSRNA049472415	4.09227735112484	4.46807222171046
ENSRNA049472421	4.62782878076254	4.96238957606796
ENSRNA049472522	0.423715656418747	0.423715656418747
ENSRNA049472528	0.196468959426259	0.279915608837134
ENSRNA049472536	0.250693532528063	0.294680792481854
ENSRNA049472548	0.666079293559456	0.872542661961765
ENSRNA049472552	0.311933764670664	0.382865252139999
ENSRNA049472564	0.349795564221183	0.349795564221183
ENSRNA049472588	0.257550925420859	0.261122096014772
ENSRNA049472598	1.25309946830686	1.58201810249749
ENSRNA049472604	0.123965849978887	0.169865519774518
ENSRNA049472612	0.42966106052971	0.495622127124211
ENSRNA049472626	0.23009355063279	0.246588198549512
ENSRNA049472630	0.468007983068636	0.569095869078258
ENSRNA049472638	0.776404704705986	0.97093940136268
ENSRNA049472641	0.480851035316212	0.584819087085974
ENSRNA049472781	0.289723411706652	0.351176856180416
ENSRNA049472786	4.65345845442932	5.01500991152239
ENSRNA049472795	0.405543822992515	0.547590288343475
ENSRNA049473059	0.161261007046214	0.161261007046214
ENSRNA049473070	2.89569365701606	2.81736063229321
ENSRNA049473076	12.0371974583279	11.6633105788877
ENSRNA049473080	0.194100381821868	0.246305801127242
ENSRNA049473105	0.196687091068557	0.220457012435614
ENSRNA049473133	0.282811954706683	0.304904995268429
ENSRNA049473142	0.180920031593049	0.180920031593049
ENSRNA049473166	0.187803932964423	0.243246022456197
ENSRNA049473210	0.207538796600829	0.25566474113205
ENSRNA049473241	0.174338435004359	0.166837450968358
ENSRNA049473254	0.179194614875809	0.182959312090243
ENSRNA049473271	0.11803810623806	0.145638888437847
ENSRNA049473286	0.558371102755222	1.0715390775512
ENSRNA049473290	3.24265672233072	4.38110839352624
ENSRNA049473297	0.311630834699316	0.415206648900943
ENSRNA049473303	0.581386089925712	2.21228896138659
ENSRNA049473307	0.178151825032903	0.17950188322238
ENSRNA049473449	0.721664973958772	0.627124735436608
ENSRNA049473467	0.683014470486639	0.880041633991772
ENSRNA049473524	0.327381699152249	0.480361061217506
ENSRNA049473557	0.442499442775067	0.435362307123588
ENSRNA049473576	0.337579636745305	0.337579636745305
ENSRNA049473609	0.257500884172417	0.314987442285528
ENSRNA049473644	0.233095045472194	0.59309442885322
ENSRNA049473651	0.557726726443134	0.674717539744042
ENSRNA049473656	0.311556321847923	0.466321562179019
ENSRNA049473738	0.59507728534258	0.787272904036282
ENSRNA049473748	NA	NA
ENSRNA049473755	0.503600360724205	0.444701557982167
ENSRNA049473920	0.279988566951428	0.344455573225141
ENSRNA049473923	0.550359241824874	0.508673860172445
ENSRNA049473965	0.303911926109859	0.41737587541312
ENSRNA049473978	0.550831900267028	0.631976690061037
ENSRNA049474083	0.248168400010396	0.286670948840955
ENSRNA049474089	0.363864128468719	0.495656685648974
ENSRNA049474094	0.335913124265162	0.352161377330963
ENSRNA049474133	0.376555932164832	0.460123186551575
ENSRNA049474167	0.671810208930642	0.671810208930642
ENSRNA049474187	0.36934973202905	0.36934973202905
ENSRNA049474255	0.365054294586318	0.352357832740513
ENSRNA049474375	1.32292663127882	1.47361410692572
ENSRNA049474421	0.262602477367087	0.326108830635077
ENSRNA049474454	1.2896853560814	4.18723311308342
ENSRNA049474463	1.14454534811765	3.05274110385474
ENSRNA049474470	1.70191539415442	1.97349008996953
ENSRNA049474492	0.480188412410924	0.564427087770445
ENSRNA049474524	1.10233897638795	1.37766878480961
ENSRNA049474580	1.0913385878056	1.2657976193822
ENSRNA049474585	4.08382101695638	4.54832711047429
ENSRNA049474593	0.485478665107977	0.428194426106618
ENSRNA049474599	0.350190878331938	0.444987013533045
ENSRNA049474652	0.308410662742538	0.356098093785893
ENSRNA049474661	2.86147448568242	3.33468325456536
ENSRNA049474668	0.267681707134305	0.338824121156496
ENSRNA049474675	0.72502207367767	0.648887665574599
ENSRNA049474679	0.253560920869186	0.253560920869186
ENSRNA049474685	1.08424953485207	1.69639071787439
ENSRNA049474764	0.505977223289572	0.491989619047671
ENSRNA049474772	0.47491269554066	0.581295615347077
ENSRNA049474778	0.349970583198834	0.526759873929509
ENSRNA049474799	0.340997991216639	0.340997991216639
ENSRNA049474807	0.20782294810896	0.230181750767149
ENSRNA049474812	0.193152977557434	0.234916663578271
ENSRNA049474818	0.200826578638973	0.260269768973094
ENSRNA049474823	0.265571725220498	0.265571725220498
ENSRNA049474843	0.180855953043446	0.22261934659673
ENSRNA049474847	0.178984093850751	0.180592159613193
ENSRNA049474860	0.332359443029324	0.322571154741911
ENSRNA049474877	0.188508163738693	0.228497727122514
