Gene	CV
Zm00001d032667	24.0677564039081
Zm00001d032668	13.4233228420453
Zm00001d032669	24.6473473474817
Zm00001d032670	23.9994845733654
Zm00001d032671	18.9172365436614
Zm00001d032672	50.767359667822
Zm00001d032679	9.49424286907259
Zm00001d032681	21.0905425881326
Zm00001d032683	20.3569403654647
Zm00001d032685	14.3803304789176
Zm00001d032686	16.0761032322318
Zm00001d032687	28.6751223648336
Zm00001d032688	44.4255750368523
Zm00001d032689	16.6442979629824
Zm00001d032691	52.8624048102532
Zm00001d032692	26.5559305071949
Zm00001d032693	20.2368518799096
Zm00001d032694	30.8639534533751
Zm00001d032695	12.6704941896202
Zm00001d032696	26.4004840399556
Zm00001d032699	11.8686018148531
Zm00001d032703	13.8917769948077
Zm00001d032704	17.8535194023291
Zm00001d032707	16.5274347506676
Zm00001d032708	13.7723418040553
Zm00001d032710	10.8789877320369
Zm00001d032715	19.1158938450209
Zm00001d032718	26.1778830596474
Zm00001d032719	30.103278774318
Zm00001d032725	19.3421532982725
Zm00001d032728	22.7016702774003
Zm00001d032732	17.2013936594017
Zm00001d032734	17.3298451730436
Zm00001d032735	13.6373858899913
Zm00001d032736	18.7095314528476
Zm00001d032739	15.5905191766206
Zm00001d032740	41.8384014918599
Zm00001d032744	30.5638178789411
Zm00001d032748	25.2216446415963
Zm00001d032754	12.4222419339687
Zm00001d032760	16.5195326569458
Zm00001d032761	10.6135984772089
Zm00001d032763	13.1479871594157
Zm00001d032771	56.8728060259643
Zm00001d032773	14.531006291476
Zm00001d032775	11.9002861313438
Zm00001d032776	31.7797962936709
Zm00001d032777	49.0323223210797
Zm00001d032781	47.8766192990066
Zm00001d032787	34.5574025587134
Zm00001d032789	17.1228125514507
Zm00001d032790	28.2512509275145
Zm00001d032798	19.8034063396197
Zm00001d032801	15.7906673935991
Zm00001d032804	13.9587058293459
Zm00001d032805	22.4530134129333
Zm00001d032806	23.617134981951
Zm00001d032807	18.6300058236148
Zm00001d032808	43.0816740339292
Zm00001d032810	55.1719854539186
Zm00001d032811	26.8107575566761
Zm00001d032815	20.350940853294
Zm00001d032819	16.3999021969625
Zm00001d032821	55.1432743971731
Zm00001d032822	47.2538598761177
Zm00001d032825	103.8822233691
Zm00001d032828	30.4205141230734
Zm00001d032830	53.8246247551781
Zm00001d032831	33.731523255801
Zm00001d032837	23.9311001881272
Zm00001d032838	28.5289961963361
Zm00001d032849	48.5503605135894
Zm00001d032850	35.0733400879185
Zm00001d032852	11.7264659164244
Zm00001d032854	37.7481776847902
Zm00001d032855	25.1754767306085
Zm00001d032857	23.1525689010876
Zm00001d032858	41.8118989049077
Zm00001d032859	10.4451548382635
Zm00001d032866	28.4563115355317
Zm00001d032867	16.6688639732083
Zm00001d032869	24.4761764643804
Zm00001d032870	25.3765595135028
Zm00001d032873	26.8455272361927
Zm00001d032875	12.809459238377
Zm00001d032888	45.2916386412963
Zm00001d032889	20.7237124809119
Zm00001d032893	25.5418266012027
Zm00001d032894	17.3458689207622
Zm00001d032896	23.5384024453818
Zm00001d032897	86.650596193399
Zm00001d032899	37.0696884310289
Zm00001d032900	18.3916880967168
Zm00001d032902	25.0223213437233
Zm00001d032905	10.3849992917074
Zm00001d032909	49.7193621342557
Zm00001d032911	58.0050102730241
Zm00001d032916	30.7600320088965
Zm00001d032919	49.0679455163292
Zm00001d032922	26.6138614872617
Zm00001d032923	29.8657355571881
Zm00001d032926	43.2993559177483
Zm00001d032931	12.9732370443084
Zm00001d032933	28.1433580334569
Zm00001d032934	26.9591158365047
Zm00001d032938	37.3042232701496
Zm00001d032939	10.2433688871086
Zm00001d032944	18.6599170816954
Zm00001d032945	16.0993004319577
Zm00001d032946	56.5159776213399
Zm00001d032947	61.2992524160685
Zm00001d032948	20.5895791340517
Zm00001d032950	14.7162024661651
Zm00001d032955	24.5413625373571
Zm00001d032956	16.8198615525573
Zm00001d032968	18.2078944068547
Zm00001d032970	16.0834728848695
Zm00001d032972	25.8086949015766
Zm00001d032973	27.9014531828798
Zm00001d032974	19.4109864832151
Zm00001d032978	14.9268630729736
Zm00001d032979	8.44352105578693
Zm00001d032980	14.5285917281236
Zm00001d032981	30.0012065096496
Zm00001d032989	8.22173497568393
Zm00001d032990	20.3788838326081
Zm00001d032991	11.6297995282364
Zm00001d032992	30.5249711219005
Zm00001d032994	13.7351678917634
Zm00001d032999	25.6163163961977
Zm00001d033002	24.0891248629791
Zm00001d033003	39.285540759339
Zm00001d033004	18.8466966269269
Zm00001d033005	37.3134042709685
Zm00001d033012	11.8825190439614
Zm00001d033018	25.750682825489
Zm00001d033020	24.3125383645956
Zm00001d033021	21.4031490166619
Zm00001d033023	12.0787595624565
Zm00001d033024	77.8782148827988
Zm00001d033028	10.5486988801587
Zm00001d033037	13.6151293513895
Zm00001d033038	20.875958505618
Zm00001d033039	18.8347618386443
Zm00001d033040	19.879592990504
Zm00001d033044	56.8149814674253
Zm00001d033046	17.4255841452743
Zm00001d033050	107.612472650752
Zm00001d033054	19.4796728723122
Zm00001d033055	23.7415940549911
Zm00001d033056	10.0944867388446
Zm00001d033058	16.968230369885
Zm00001d033060	15.7303313978454
Zm00001d033061	40.0395744815518
Zm00001d033065	35.4132180228253
Zm00001d033068	63.8121966729695
Zm00001d033071	135.076387875068
Zm00001d033077	22.5756161941767
Zm00001d033082	33.012097741179
Zm00001d033084	22.0278824821873
Zm00001d033088	39.1722889852019
Zm00001d033090	24.3169949087542
Zm00001d033091	28.2571634968115
Zm00001d033094	14.0093303219298
Zm00001d033098	63.3464200259607
Zm00001d033099	13.6386346472703
Zm00001d033104	13.9682554465976
Zm00001d033105	14.5303540812767
Zm00001d033108	21.2051910721405
Zm00001d033109	14.9326142017697
Zm00001d033110	20.6070862390221
Zm00001d033111	23.4223016097973
Zm00001d033112	22.0538708439249
Zm00001d033128	10.451572887956
Zm00001d033129	24.8690626240022
Zm00001d033130	21.3080096668745
Zm00001d033132	68.0650066205893
Zm00001d033136	46.0992348956348
Zm00001d033138	16.0292276417821
Zm00001d033147	13.0678808765978
Zm00001d033148	26.2270053270624
Zm00001d033149	21.4038912091376
Zm00001d033150	33.0251419365636
Zm00001d033152	35.2590733477803
Zm00001d033153	15.5863992278941
Zm00001d033155	16.661055083061
Zm00001d033158	23.7826539496468
Zm00001d033159	12.8248033910375
Zm00001d033160	27.1161500571411
Zm00001d033167	12.553968060854
Zm00001d033168	21.1439694440612
Zm00001d033170	20.727286128837
Zm00001d033171	32.6819611852326
Zm00001d033172	19.145504526736
Zm00001d033174	20.3157908598825
Zm00001d033180	32.2457596103748
Zm00001d033181	19.7205105941003
Zm00001d033186	15.4513043895435
Zm00001d033187	72.4395949376807
Zm00001d033189	16.0270121415146
Zm00001d033190	19.9477829820749
Zm00001d033194	19.5157372162495
Zm00001d033204	8.55454278827629
Zm00001d033210	21.2931231861983
Zm00001d033211	14.5065608561062
Zm00001d033213	21.665322799225
Zm00001d033214	18.277641744839
Zm00001d033215	25.3120388365475
Zm00001d033216	31.2861850943518
Zm00001d033217	15.800722445311
Zm00001d033218	18.1623254311796
Zm00001d033221	15.73837014876
Zm00001d033222	33.1471815406497
Zm00001d033223	30.2437816009121
Zm00001d033225	35.3339711818158
Zm00001d033228	32.4703029091788
Zm00001d033232	37.4374279085216
Zm00001d033233	42.3627947725133
Zm00001d033234	24.6639738021744
Zm00001d033240	12.783204995316
Zm00001d033241	37.6300043903475
Zm00001d033244	22.6978331402514
Zm00001d033246	13.4227027095316
Zm00001d033247	11.7164922071904
Zm00001d033248	12.7815003368875
Zm00001d033256	71.5293260864665
Zm00001d033259	17.9456138231961
Zm00001d033262	11.6701900024936
Zm00001d033267	28.2745732500924
Zm00001d033272	21.8143773175607
Zm00001d033273	32.4334060968269
Zm00001d033275	10.1711322514308
Zm00001d033278	21.3395847770617
Zm00001d033279	37.0330805103276
Zm00001d033280	28.3762651279427
Zm00001d033283	21.7585028801343
Zm00001d033287	28.9535051896148
Zm00001d033291	10.5634572139692
Zm00001d033292	24.3541335796588
Zm00001d033294	17.4750082681396
Zm00001d033295	11.0764778239054
Zm00001d033296	37.7838961587194
Zm00001d033297	24.4442348606229
Zm00001d033300	48.1638732111311
Zm00001d033301	27.6603924135388
Zm00001d033303	14.1330971185998
Zm00001d033308	25.7591492962757
Zm00001d033309	8.73231591956365
Zm00001d033312	22.3421089952713
Zm00001d033316	23.6518559689427
Zm00001d033317	21.3482549278993
Zm00001d033318	25.8555689842414
Zm00001d033319	32.6922755397823
Zm00001d033320	29.3217984854418
Zm00001d033321	12.0280280345113
Zm00001d033322	14.9533517089526
Zm00001d033324	23.3870539098524
Zm00001d033328	13.8014870923707
Zm00001d033334	16.2261276302105
Zm00001d033337	12.274782655903
Zm00001d033338	22.6369431566136
Zm00001d033339	48.4380327502063
Zm00001d033344	31.5810836085275
Zm00001d033345	12.7299290075964
Zm00001d033346	12.5694421399846
Zm00001d033347	79.000868980895
Zm00001d033363	33.7588551649448
Zm00001d033365	19.4815274998593
Zm00001d033366	17.3290010387161
Zm00001d033368	11.230556217365
Zm00001d033369	61.3760491853605
Zm00001d033370	9.19373911966577
Zm00001d033371	23.3896423303123
Zm00001d033374	30.6048362703886
Zm00001d033375	21.8962365044079
Zm00001d033378	10.0237175737665
Zm00001d033383	32.5116328089748
Zm00001d033385	72.2014657753491
Zm00001d033386	15.6157689578547
Zm00001d033388	12.6661867436048
Zm00001d033389	75.3814751242517
Zm00001d033391	33.4343093876714
Zm00001d033396	20.1845726247747
Zm00001d033397	17.1448031842841
Zm00001d033401	17.7629403495499
Zm00001d033402	39.8507181336264
Zm00001d033404	27.2365531160401
Zm00001d033405	10.7728545609508
Zm00001d033414	23.1694042016413
Zm00001d033415	23.9831945247636
Zm00001d033419	26.4458249864323
Zm00001d033420	17.8013375688342
Zm00001d033421	24.6391647886472
Zm00001d033422	10.4298652529002
Zm00001d033423	22.3592646257545
Zm00001d033428	22.1569002325314
Zm00001d033446	60.2153596140171
Zm00001d033448	12.0094318664282
Zm00001d033451	15.4142151049781
Zm00001d033454	16.8586351723023
Zm00001d033455	97.903324227019
Zm00001d033456	28.3458786779507
Zm00001d033457	30.5669086247134
Zm00001d033459	34.9247651775378
Zm00001d033463	61.1304998916355
Zm00001d033465	25.640484689009
Zm00001d033467	22.0650329673922
Zm00001d033468	21.6955660718712
Zm00001d033469	27.8722454809477
Zm00001d033472	13.1481163397827
Zm00001d033473	18.9248206727248
Zm00001d033477	10.5060820430768
Zm00001d033478	28.5493226819794
Zm00001d033479	17.8225439549218
Zm00001d033480	32.3223126303713
Zm00001d033481	20.4412386144155
Zm00001d033483	28.9374578331596
Zm00001d033484	14.2955832650914
Zm00001d033488	16.949454153834
Zm00001d033492	11.1241689619798
Zm00001d033493	28.5070538165783
Zm00001d033494	9.44344343238918
Zm00001d033496	27.6423902304326
Zm00001d033497	13.6076573000662
Zm00001d033502	15.2580696136271
Zm00001d033503	28.6980422520196
Zm00001d033504	18.3974074442998
Zm00001d033505	17.4455082491692
Zm00001d033510	19.4997605585898
Zm00001d033511	15.3788401787397
Zm00001d033516	27.6488274036848
Zm00001d033517	62.0298249958113
Zm00001d033522	20.3063503167176
Zm00001d033523	13.8306241088116
Zm00001d033525	17.8992848514084
Zm00001d033526	19.2036722061773
Zm00001d033527	11.9319172617051
Zm00001d033528	15.0236667602295
Zm00001d033529	26.224636809492
Zm00001d033531	28.9130495413628
Zm00001d033532	14.3188175194989
Zm00001d033533	31.7195342617341
Zm00001d033535	19.9469197093854
Zm00001d033537	19.6666620003972
Zm00001d033539	28.3004835854622
Zm00001d033549	9.25625909362359
Zm00001d033551	26.6769593312103
Zm00001d033553	30.6857812307453
Zm00001d033554	13.2254661583145
Zm00001d033555	15.9756714948251
Zm00001d033556	29.0684669242531
Zm00001d033557	19.3228649382426
Zm00001d033558	38.8152237976137
Zm00001d033559	29.4957285110878
Zm00001d033563	21.398313445517
Zm00001d033567	29.3819949433695
Zm00001d033568	34.2179593264952
Zm00001d033572	18.3743496482274
Zm00001d033574	24.842714203885
Zm00001d033575	17.8710926936342
Zm00001d033578	16.9846553432023
Zm00001d033579	28.5899792602176
Zm00001d033585	15.8841319830675
Zm00001d033586	22.3660565730885
Zm00001d033589	26.6097331346958
Zm00001d033590	26.4097076171528
Zm00001d033591	25.8312739841779
Zm00001d033594	15.3302567091008
Zm00001d033595	39.2189484013084
Zm00001d033596	11.6577834537895
Zm00001d033597	12.0978088341315
Zm00001d033600	12.9578685739509
Zm00001d033602	24.6780722785815
Zm00001d033605	34.1183683779041
Zm00001d033606	13.9251377398237
Zm00001d033607	46.7418524614528
Zm00001d033610	15.1189961718116
Zm00001d033611	9.61057807970635
Zm00001d033616	25.74889909025
Zm00001d033619	12.4292943518514
Zm00001d033620	21.2707254150832
Zm00001d033621	18.1412978011955
Zm00001d033623	37.9001606837513
Zm00001d033624	29.4000000352603
Zm00001d033632	14.7477045770401
Zm00001d033633	47.8953206543849
Zm00001d033634	28.2178426413771
Zm00001d033635	28.5027096341455
Zm00001d033636	41.1471568200364
Zm00001d033637	32.0855526412551
Zm00001d033640	25.4786936855506
Zm00001d033641	13.2335660083698
Zm00001d033642	8.11896486129563
Zm00001d033645	12.1073508471789
Zm00001d033646	10.814708659391
Zm00001d033647	8.26166984517216
Zm00001d033648	14.6931914156727
Zm00001d033649	11.6196834797649
Zm00001d033650	16.7114685722136
Zm00001d033651	17.3611480219849
Zm00001d033652	18.1586816649265
Zm00001d033654	29.9447509510641
Zm00001d033655	11.5078113975135
Zm00001d033664	16.4123323684137
Zm00001d033665	15.8341139141898
Zm00001d033666	19.1411693142147
Zm00001d033668	15.3552617712606
Zm00001d033669	15.4177900212911
Zm00001d033670	25.6389196437268
Zm00001d033671	38.6419558080151
Zm00001d033674	11.8792618895408
Zm00001d033675	14.5185522507842
Zm00001d033680	18.7719816977086
Zm00001d033682	14.1237173353978
Zm00001d033683	33.2852453598576
Zm00001d033684	17.614243578449
Zm00001d033704	19.7817956008729
Zm00001d033705	20.8501544125759
Zm00001d033706	19.6607080441088
Zm00001d033707	29.6845845649653
Zm00001d033708	17.8404524186408
Zm00001d033709	38.5990140150749
Zm00001d033710	151.873070785928
Zm00001d033711	47.9811888649642
Zm00001d033714	29.809152624732
Zm00001d033717	17.0545294127258
Zm00001d033718	40.833023794989
Zm00001d033719	55.4467542816123
Zm00001d033726	14.7466960733245
Zm00001d033727	24.3772535548735
Zm00001d033730	27.2557574054312
Zm00001d033734	15.7526269865279
Zm00001d033738	25.9410716526809
Zm00001d033742	27.812996064031
Zm00001d033744	8.35393225302532
Zm00001d033745	13.7842464144582
Zm00001d033746	15.1233011578043
Zm00001d033747	56.7363936263829
Zm00001d033749	26.1800722958201
Zm00001d033750	19.0308994171306
Zm00001d033751	14.2709025568364
Zm00001d033753	10.5841673674097
Zm00001d033764	13.1210596286304
Zm00001d033766	13.5611145386013
Zm00001d033775	24.1339419257228
Zm00001d033776	13.4331489132704
Zm00001d033777	16.308400842857
Zm00001d033778	35.8724432289096
Zm00001d033780	11.1390546701502
Zm00001d033782	88.3238777371148
Zm00001d033786	22.5659418214779
Zm00001d033787	25.8269464079803
Zm00001d033788	19.814974413757
Zm00001d033790	23.7919670434267
Zm00001d033792	14.5290183593525
Zm00001d033793	47.8611625631776
Zm00001d033795	10.5983447134271
Zm00001d033797	64.3952332517421
Zm00001d033798	11.7341016358606
Zm00001d033799	35.9759599706753
Zm00001d033800	19.6310634996067
Zm00001d033805	45.5918005984137
Zm00001d033815	29.6787234902185
Zm00001d033817	22.1774503299367
Zm00001d033818	27.8785490316998
Zm00001d033822	33.811882567531
Zm00001d033825	18.0650582450139
Zm00001d033827	18.1369970723402
Zm00001d033830	19.8653551966823
Zm00001d033834	26.1537111089122
Zm00001d033836	18.1392030356305
Zm00001d033837	24.2656361620665
Zm00001d033839	17.3597432930893
Zm00001d033840	36.137999925987
Zm00001d033843	13.2783319940469
Zm00001d033846	55.0801300745993
Zm00001d033847	10.3412548254759
Zm00001d033848	34.3178650216039
Zm00001d033849	18.1690255558358
Zm00001d033850	14.5100175336018
Zm00001d033853	21.8302053844695
Zm00001d033854	17.4267175886409
Zm00001d033855	27.7491980317447
Zm00001d033858	22.5642900642781
Zm00001d033859	16.751195493256
Zm00001d033860	12.6312658996331
Zm00001d033866	27.1235696573564
Zm00001d033870	22.7535650073555
Zm00001d033872	69.8243347011827
Zm00001d033873	18.7614260504403
Zm00001d033874	59.8897032813395
Zm00001d033876	16.1814459689575
Zm00001d033879	14.667153424841
Zm00001d033882	28.563847687032
Zm00001d033886	19.8966767937048
Zm00001d033890	15.0801197532505
Zm00001d033892	19.5516566621511
Zm00001d033893	24.4360634097149
Zm00001d033895	14.2670541589441
Zm00001d033896	14.4221556711805
Zm00001d033898	16.7452434086328
Zm00001d033902	33.0117482539853
Zm00001d033903	20.1526790038174
Zm00001d033905	17.3680020423187
Zm00001d033906	17.3597823043036
Zm00001d033909	97.8550439372947
Zm00001d033910	20.2015853659965
Zm00001d033912	13.9428473319134
Zm00001d033913	13.3617759368823
Zm00001d033917	18.703782437004
Zm00001d033919	28.1718959970607
Zm00001d033922	36.7769064859546
Zm00001d033924	34.3060133162211
Zm00001d033925	22.6510616271102
Zm00001d033928	14.2196438077291
Zm00001d033931	28.4206512027428
Zm00001d033932	9.76274914824689
Zm00001d033933	11.7008424928955
Zm00001d033935	20.1863328519483
Zm00001d033941	22.8588668264315
Zm00001d033945	21.0929257152626
Zm00001d033951	42.9556572098877
Zm00001d033954	13.6515885242071
Zm00001d033955	20.6504975562456
Zm00001d033957	65.5960268373801
Zm00001d033965	19.7852648206389
Zm00001d033966	21.44253618533
Zm00001d033967	31.2585521756253
Zm00001d033969	12.0615124652887
Zm00001d033975	16.6747837880458
Zm00001d033976	32.703363549561
Zm00001d033979	12.5774803677171
Zm00001d033980	35.3318842170322
Zm00001d033981	31.2500440337573
Zm00001d033982	15.8086099790353
Zm00001d033983	35.7389795373325
Zm00001d033984	19.7668155928037
Zm00001d033985	38.8056919112947
Zm00001d033986	15.5499280926392
Zm00001d033989	21.3065268839402
Zm00001d033993	23.9466517116156
Zm00001d033994	15.0448888774298
Zm00001d033995	29.4452197481667
Zm00001d033999	24.9504442155029
Zm00001d034000	17.4286892443899
Zm00001d034001	13.8923501306965
Zm00001d034004	18.6791942124426
Zm00001d034005	34.4247841630505
Zm00001d034006	13.2543014795755
Zm00001d034007	27.0357468373913
Zm00001d034010	11.3239041060821
Zm00001d034011	20.9613698742299
Zm00001d034012	17.1770805801345
Zm00001d034013	19.4072579970295
Zm00001d034015	18.6937258735956
Zm00001d034017	47.8031918844403
Zm00001d034018	16.5469980430445
Zm00001d034019	16.12811006247
Zm00001d034020	21.4676582257772
Zm00001d034022	39.6255647003182
Zm00001d034023	14.8060261050203
Zm00001d034025	37.3466809070025
Zm00001d034028	17.8604539908445
Zm00001d034030	24.1844427375812
Zm00001d034031	42.0368172666026
Zm00001d034032	21.3669851100439
Zm00001d034033	10.4875314031163
Zm00001d034034	15.4158333346375
Zm00001d034035	27.14637568366
Zm00001d034036	10.463583980246
Zm00001d034037	31.4444445967229
Zm00001d034038	23.9024057627676
Zm00001d034039	14.6938212143265
Zm00001d034044	11.4941223648345
Zm00001d034048	20.5434051508832
Zm00001d034049	27.2950375061591
Zm00001d034050	14.726982215264
Zm00001d034054	18.4217056410181
Zm00001d034055	14.2881301644165
Zm00001d034059	13.6962898765829
Zm00001d034062	28.4197702074082
Zm00001d034063	13.6122452268605
Zm00001d034064	30.0898757002135
Zm00001d034066	33.2770391723988
Zm00001d034067	33.7946134265126
Zm00001d034068	65.9363190142196
Zm00001d034069	31.3528250369854
Zm00001d034072	24.0623097291558
Zm00001d034074	37.4481326566967
Zm00001d034076	21.909970054056
Zm00001d034077	23.1751825914175
Zm00001d034080	14.985209665407
Zm00001d034085	26.536462956086
Zm00001d034090	19.8516352494875
Zm00001d034095	76.3598098001938
Zm00001d034096	103.676722964111
Zm00001d034097	102.989145561572
Zm00001d034103	31.2933683208812
Zm00001d034104	33.4512279762666
Zm00001d034107	56.3671956073633
Zm00001d034108	17.8178752803723
Zm00001d034109	34.0430104123262
Zm00001d034112	24.7232020260843
Zm00001d034124	16.7948649732835
Zm00001d034125	8.57981338076968
Zm00001d034126	24.3685476746477
Zm00001d034129	23.2258145736848
Zm00001d034130	53.1163309029226
Zm00001d034131	13.7008165673086
Zm00001d034133	15.4428915172463
Zm00001d034137	13.9975744529892
Zm00001d034139	14.5227745055315
Zm00001d034143	41.6415590303463
Zm00001d034145	43.6055130002799
Zm00001d034152	9.96939513373915
Zm00001d034159	14.7335637058315
Zm00001d034160	69.4363236960808
Zm00001d034161	9.10109804491433
Zm00001d034163	29.355760491449
Zm00001d034167	24.4605109867475
Zm00001d034168	29.6202517783624
Zm00001d034172	53.086132908478
Zm00001d034175	76.1278100880175
Zm00001d034178	13.6043882525894
Zm00001d034179	30.4470930936635
Zm00001d034180	13.1233459972723
Zm00001d034183	16.713725651083
Zm00001d034186	45.542136951933
Zm00001d034188	24.0363225252068
Zm00001d034189	30.3416139440052
Zm00001d034191	22.0985993081985
Zm00001d034192	20.1074083326074
Zm00001d034194	20.2533552582509
Zm00001d034196	35.0669498481874
Zm00001d034197	65.5870075781079
Zm00001d034198	20.2746668345366
Zm00001d034205	20.0913359514219
Zm00001d034217	28.1969532781347
Zm00001d034218	18.44262036343
Zm00001d034221	26.4919433117204
Zm00001d034223	16.867584074808
Zm00001d034237	18.602032693364
Zm00001d034239	21.8081003152176
Zm00001d034240	17.8400364705785
Zm00001d034241	16.979565181433
Zm00001d034244	14.9702142713339
Zm00001d034245	15.0872287646837
Zm00001d034248	41.054429092791
Zm00001d034249	45.4901915609655
Zm00001d034250	22.0503336018286
Zm00001d034251	14.7638560503267
Zm00001d034252	20.0614299018216
Zm00001d034254	20.1288960306784
Zm00001d034255	18.4569859640045
Zm00001d034256	13.6167383202103
Zm00001d034257	41.69033951218
Zm00001d034270	39.8499316929288
Zm00001d034277	51.4434360621666
Zm00001d034278	26.8010527281816
Zm00001d034279	21.7290330867744
Zm00001d034282	12.3598150635915
Zm00001d034283	25.7452129970009
Zm00001d034298	26.3339470183397
Zm00001d034313	22.9253538226559
Zm00001d034317	15.7727914646388
Zm00001d034318	19.3479100314254
Zm00001d034319	14.4417497166608
Zm00001d034320	15.9977122382687
Zm00001d034337	13.5356888519835
Zm00001d034338	30.2296894561355
Zm00001d034339	22.9315828230911
Zm00001d034341	19.6987083784631
Zm00001d034343	13.2045943784789
Zm00001d034344	28.0876306649315
Zm00001d034345	33.2253042833098
Zm00001d034346	16.0219210665623
Zm00001d034350	9.80983335781494
Zm00001d034351	15.0163641402204
Zm00001d034353	25.2486361716009
Zm00001d034356	49.5700520988436
Zm00001d034358	17.1320685414672
Zm00001d034359	40.7575353140969
Zm00001d034360	20.1315510200651
Zm00001d034361	10.0493233980174
Zm00001d034364	19.6359462649145
Zm00001d034365	35.2574159330985
Zm00001d034366	18.7659192607122
Zm00001d034368	34.3181924721739
Zm00001d034371	11.3392103713838
Zm00001d034372	23.8778681411637
Zm00001d034373	33.7869901150556
Zm00001d034379	54.5627910866677
Zm00001d034380	23.5602814069043
Zm00001d034382	116.560516977866
Zm00001d034387	31.1624566150274
Zm00001d034388	22.3085519078396
Zm00001d034399	18.3201717640925
Zm00001d034400	8.47441269227579
Zm00001d034401	18.2752410258086
Zm00001d034404	15.0134695897795
Zm00001d034405	23.4510562633348
Zm00001d034406	10.7194787469025
Zm00001d034407	34.3013736004907
Zm00001d034409	11.6916702427439
Zm00001d034410	18.7863876456936
Zm00001d034414	46.5683653411807
Zm00001d034415	35.3593912096827
Zm00001d034416	41.6607052775352
Zm00001d034418	69.6719082561
Zm00001d034420	28.5767709997659
Zm00001d034422	14.6966701019515
Zm00001d034423	16.8334609785021
Zm00001d034424	30.690406276073
Zm00001d034425	27.9807224176182
Zm00001d034427	27.2168748933018
Zm00001d034428	22.7454397025713
Zm00001d034429	12.4904547398707
Zm00001d034432	14.2944409967261
Zm00001d034433	13.7477496631146
Zm00001d034440	15.8256190589997
Zm00001d034443	15.9843877333624
Zm00001d034444	23.3955769221104
Zm00001d034446	32.5421638468814
Zm00001d034462	27.3034553430205
Zm00001d034468	20.2620265528898
Zm00001d034469	38.5545647961132
Zm00001d034479	24.1042367581206
Zm00001d034480	17.5145448953762
Zm00001d034485	13.3776237812035
Zm00001d034486	18.1016344840754
Zm00001d034488	37.3447698709565
Zm00001d034490	17.3961505072743
Zm00001d034491	20.2179253089099
Zm00001d034492	10.1339868147701
Zm00001d034493	13.9565760301152
Zm00001d034494	22.3392974098539
Zm00001d034495	24.9929867239467
Zm00001d034497	40.8671605063667
Zm00001d034498	13.20363067866
Zm00001d034501	29.2375655294955
Zm00001d034502	11.3365155838053
Zm00001d034503	20.0716443528326
Zm00001d034505	11.2152566269832
Zm00001d034508	29.2898697082882
Zm00001d034509	17.7136542371181
Zm00001d034510	30.5909992440881
Zm00001d034511	29.7112486858506
Zm00001d034512	18.3942400865133
Zm00001d034513	39.5391215159849
Zm00001d034514	47.2434085274566
Zm00001d034515	42.6443980323992
Zm00001d034516	24.3332538188354
Zm00001d034517	8.89653609454041
Zm00001d034518	18.2344610980743
Zm00001d034519	21.4599471535491
Zm00001d034520	13.9803334470388
Zm00001d034521	61.0630762522957
Zm00001d034522	9.96314247187238
Zm00001d034523	24.004404389822
Zm00001d034524	20.6271063365333
Zm00001d034525	17.1280501466208
Zm00001d034527	24.5424270014551
Zm00001d034528	20.1885416861504
Zm00001d034529	24.9862099670519
Zm00001d034531	10.2374723331547
Zm00001d034532	22.8919047681094
Zm00001d034533	22.503126247791
Zm00001d034534	27.3085032299586
Zm00001d034538	63.2888128088248
Zm00001d034543	26.9592312736374
Zm00001d034546	37.4505933844272
Zm00001d034547	26.9382501169447
Zm00001d034550	18.3341906965188
Zm00001d034553	17.8296792242678
Zm00001d034555	46.8570201226376
Zm00001d034558	24.2178618920653
Zm00001d034561	22.9534360178724
Zm00001d034562	16.8548009608183
Zm00001d034564	46.9023522121926
Zm00001d034565	12.0534380437476
Zm00001d034568	31.5538665337993
Zm00001d034569	38.0297731297905
Zm00001d034572	40.9963524394013
Zm00001d034575	9.22598213247228
Zm00001d034577	20.4336637383647
Zm00001d034581	10.8907510116754
Zm00001d034582	22.4578115210409
Zm00001d034586	18.9376122059066
Zm00001d034588	28.7955107063527
Zm00001d034590	15.3340823739856
Zm00001d034591	12.6926812081755
Zm00001d034596	40.1060358642337
Zm00001d034597	12.8066685054312
Zm00001d034598	23.9284509743298
Zm00001d034600	15.4466663813028
Zm00001d034601	33.2237105574778
Zm00001d034602	19.3343868075114
Zm00001d034604	17.6243175839514
Zm00001d034605	12.877772361673
Zm00001d034606	10.9045959765036
Zm00001d034607	11.0710409594649
Zm00001d034608	14.1688626639922
Zm00001d034609	14.1547543920899
Zm00001d034610	11.9390927338033
Zm00001d034615	51.0831407102734
Zm00001d034616	19.3244851513108
Zm00001d034617	15.5822057115415
Zm00001d034618	15.9890399802777
Zm00001d034620	21.1977210371899
Zm00001d034621	29.0090541619216
Zm00001d034624	22.790826241213
Zm00001d034627	10.8492984234404
Zm00001d034628	17.1333327377
Zm00001d034629	19.9568117523527
Zm00001d034630	12.5931865288522
Zm00001d034633	39.9731446197704
Zm00001d034634	38.7170765034165
Zm00001d034635	43.7568293779854
Zm00001d034636	19.1816839401277
Zm00001d034638	11.8741991220159
Zm00001d034640	14.1510299586422
Zm00001d034644	17.1155014504177
Zm00001d034649	21.1605347809645
Zm00001d034650	19.1963175307878
Zm00001d034651	28.0149122043226
Zm00001d034655	19.8499874203396
Zm00001d034659	13.7740224936161
